id,date,count
857,1/09,21
857,1/10,22
857,1/11,23
857,1/12,27
857,1/13,30
857,1/14,31
857,1/15,32
857,1/16,33
857,1/17,33
857,1/18,33
857,1/19,33
857,1/20,33
857,1/21,33
857,1/22,33
857,1/23,32
857,1/24,32
858,1/05,4
858,1/06,6
858,1/07,7
858,1/08,13
858,1/09,18
858,1/10,19
858,1/11,19
858,1/12,23
858,1/13,29
858,1/14,29
858,1/15,30
858,1/16,29
858,1/17,26
858,1/18,26
858,1/19,25
858,1/20,25
858,1/21,25
858,1/22,26
858,1/23,27
858,1/24,28
859,1/05,4
859,1/06,4
859,1/07,5
859,1/08,11
859,1/09,14
859,1/10,15
859,1/11,15
859,1/12,24
859,1/13,25
859,1/14,29
859,1/15,29
859,1/16,29
859,1/17,29
859,1/18,29
859,1/19,29
859,1/20,28
859,1/21,28
859,1/22,27
859,1/23,27
859,1/24,26
860,1/05,14
860,1/06,16
860,1/07,17
860,1/08,23
860,1/09,24
860,1/10,26
860,1/11,26
860,1/12,29
860,1/13,31
860,1/14,31
860,1/15,31
860,1/16,31
860,1/17,31
860,1/18,31
860,1/19,30
860,1/20,30
860,1/21,30
860,1/22,30
860,1/23,30
860,1/24,30
861,1/05,6
861,1/06,8
861,1/07,7
861,1/08,13
861,1/09,17
861,1/10,18
861,1/11,19
861,1/12,24
861,1/13,30
861,1/14,30
861,1/15,30
861,1/16,27
861,1/17,25
861,1/18,24
861,1/19,24
861,1/20,25
861,1/21,21
861,1/22,19
861,1/23,19
861,1/24,19
862,1/05,9
862,1/06,11
862,1/07,12
862,1/08,17
862,1/09,23
862,1/10,25
862,1/11,27
862,1/12,36
862,1/13,42
862,1/14,39
862,1/15,37
862,1/16,37
862,1/17,40
862,1/18,40
862,1/19,40
862,1/20,40
862,1/21,40
862,1/22,38
862,1/23,36
862,1/24,34
864,1/05,9
864,1/06,11
864,1/07,12
864,1/08,20
864,1/09,25
864,1/10,26
864,1/11,26
864,1/12,32
864,1/13,37
864,1/14,37
864,1/15,34
864,1/16,32
864,1/17,32
864,1/18,32
864,1/19,32
864,1/20,31
864,1/21,31
864,1/22,31
864,1/23,30
864,1/24,30
865,1/05,1
865,1/06,1
865,1/07,2
865,1/08,2
865,1/09,2
865,1/10,2
865,1/11,2
865,1/12,3
865,1/13,3
865,1/14,2
865,1/15,2
865,1/16,2
865,1/17,2
865,1/18,2
865,1/19,2
865,1/20,2
865,1/21,2
865,1/22,2
865,1/23,1
865,1/24,1
866,1/05,9
866,1/06,9
866,1/07,12
866,1/08,20
866,1/09,28
866,1/10,28
866,1/11,33
866,1/12,44
866,1/13,47
866,1/14,51
866,1/15,53
866,1/16,51
866,1/17,46
866,1/18,44
866,1/19,43
866,1/20,42
866,1/21,40
866,1/22,37
866,1/23,36
866,1/24,33
867,1/05,12
867,1/06,15
867,1/07,17
867,1/08,23
867,1/09,22
867,1/10,23
867,1/11,23
867,1/12,29
867,1/13,32
867,1/14,34
867,1/15,30
867,1/16,26
867,1/17,23
867,1/18,23
867,1/19,22
867,1/20,23
867,1/21,24
867,1/22,21
867,1/23,18
867,1/24,15
868,1/05,0
868,1/06,0
868,1/07,0
868,1/08,1
868,1/09,1
868,1/10,1
868,1/11,1
868,1/12,2
868,1/13,5
868,1/14,5
868,1/15,5
868,1/16,5
868,1/17,5
868,1/18,5
868,1/19,5
868,1/20,5
868,1/21,5
868,1/22,5
868,1/23,5
868,1/24,5
869,1/05,0
869,1/06,0
869,1/07,0
869,1/08,0
869,1/09,2
869,1/10,2
869,1/11,2
869,1/12,2
869,1/13,2
869,1/14,3
869,1/15,4
869,1/16,4
869,1/17,4
869,1/18,4
869,1/19,4
869,1/20,4
869,1/21,4
869,1/22,4
869,1/23,4
869,1/24,4
873,1/05,31
873,1/06,34
873,1/07,37
873,1/08,42
873,1/09,48
873,1/10,53
873,1/11,60
873,1/12,71
873,1/13,78
873,1/14,76
873,1/15,77
873,1/16,72
873,1/17,72
873,1/18,72
873,1/19,72
873,1/20,70
873,1/21,69
873,1/22,66
873,1/23,66
873,1/24,66
876,1/05,27
876,1/06,28
876,1/07,28
876,1/08,31
876,1/09,32
876,1/10,37
876,1/11,42
876,1/12,59
876,1/13,57
876,1/14,43
876,1/15,38
876,1/16,39
876,1/17,35
876,1/18,35
876,1/19,35
876,1/20,34
876,1/21,32
876,1/22,30
876,1/23,27
876,1/24,27
877,1/05,31
877,1/06,34
877,1/07,36
877,1/08,50
877,1/09,54
877,1/10,61
877,1/11,67
877,1/12,79
877,1/13,69
877,1/14,60
877,1/15,47
877,1/16,45
877,1/17,41
877,1/18,41
877,1/19,40
877,1/20,38
877,1/21,36
877,1/22,34
877,1/23,32
877,1/24,30
879,1/05,5
879,1/06,8
879,1/07,9
879,1/08,12
879,1/09,14
879,1/10,15
879,1/11,15
879,1/12,14
879,1/13,16
879,1/14,14
879,1/15,14
879,1/16,15
879,1/17,14
879,1/18,15
879,1/19,15
879,1/20,13
879,1/21,12
879,1/22,10
879,1/23,9
879,1/24,10
881,1/05,4
881,1/06,5
881,1/07,6
881,1/08,8
881,1/09,13
881,1/10,12
881,1/11,16
881,1/12,18
881,1/13,19
881,1/14,20
881,1/15,20
881,1/16,20
881,1/17,20
881,1/18,20
881,1/19,20
881,1/20,20
881,1/21,19
881,1/22,21
881,1/23,21
881,1/24,21
883,1/05,20
883,1/06,21
883,1/07,23
883,1/08,37
883,1/09,45
883,1/10,49
883,1/11,60
883,1/12,74
883,1/13,79
883,1/14,76
883,1/15,74
883,1/16,73
883,1/17,73
883,1/18,72
883,1/19,73
883,1/20,69
883,1/21,63
883,1/22,57
883,1/23,56
883,1/24,55
884,1/05,4
884,1/06,7
884,1/07,8
884,1/08,9
884,1/09,11
884,1/10,12
884,1/11,12
884,1/12,16
884,1/13,17
884,1/14,17
884,1/15,16
884,1/16,16
884,1/17,16
884,1/18,16
884,1/19,16
884,1/20,15
884,1/21,16
884,1/22,16
884,1/23,16
884,1/24,16
885,1/05,2
885,1/06,3
885,1/07,3
885,1/08,9
885,1/09,15
885,1/10,17
885,1/11,17
885,1/12,18
885,1/13,24
885,1/14,25
885,1/15,25
885,1/16,25
885,1/17,26
885,1/18,26
885,1/19,26
885,1/20,26
885,1/21,29
885,1/22,30
885,1/23,30
885,1/24,32
897,1/05,12
897,1/06,14
897,1/07,16
897,1/08,22
897,1/09,24
897,1/10,26
897,1/11,30
897,1/12,35
897,1/13,34
897,1/14,32
897,1/15,30
897,1/16,31
897,1/17,30
897,1/18,30
897,1/19,30
897,1/20,29
897,1/21,28
897,1/22,27
897,1/23,27
897,1/24,27
898,1/05,3
898,1/06,3
898,1/07,4
898,1/08,8
898,1/09,8
898,1/10,8
898,1/11,7
898,1/12,8
898,1/13,8
898,1/14,7
898,1/15,6
898,1/16,6
898,1/17,6
898,1/18,6
898,1/19,6
898,1/20,6
898,1/21,6
898,1/22,7
898,1/23,7
898,1/24,7
899,1/05,2
899,1/06,3
899,1/07,3
899,1/08,6
899,1/09,8
899,1/10,10
899,1/11,9
899,1/12,12
899,1/13,15
899,1/14,16
899,1/15,16
899,1/16,17
899,1/17,17
899,1/18,17
899,1/19,18
899,1/20,18
899,1/21,18
899,1/22,19
899,1/23,19
899,1/24,18
900,1/05,4
900,1/06,4
900,1/07,4
900,1/08,10
900,1/09,10
900,1/10,11
900,1/11,12
900,1/12,12
900,1/13,14
900,1/14,8
900,1/15,6
900,1/16,5
900,1/17,4
900,1/18,4
900,1/19,4
900,1/20,4
900,1/21,4
900,1/22,3
900,1/23,0
900,1/24,0
901,1/05,4
901,1/06,5
901,1/07,5
901,1/08,10
901,1/09,11
901,1/10,11
901,1/11,13
901,1/12,14
901,1/13,13
901,1/14,14
901,1/15,14
901,1/16,14
901,1/17,14
901,1/18,13
901,1/19,12
901,1/20,12
901,1/21,10
901,1/22,10
901,1/23,10
901,1/24,10
904,1/05,1
904,1/06,1
904,1/07,1
904,1/08,4
904,1/09,5
904,1/10,5
904,1/11,4
904,1/12,5
904,1/13,6
904,1/14,9
904,1/15,10
904,1/16,9
904,1/17,9
904,1/18,9
904,1/19,9
904,1/20,9
904,1/21,10
904,1/22,10
904,1/23,10
904,1/24,10
907,1/05,3
907,1/06,4
907,1/07,4
907,1/08,4
907,1/09,7
907,1/10,7
907,1/11,7
907,1/12,6
907,1/13,8
907,1/14,10
907,1/15,10
907,1/16,9
907,1/17,8
907,1/18,7
907,1/19,7
907,1/20,8
907,1/21,7
907,1/22,8
907,1/23,8
907,1/24,8
912,1/05,3
912,1/06,7
912,1/07,8
912,1/08,14
912,1/09,18
912,1/10,23
912,1/11,24
912,1/12,27
912,1/13,33
912,1/14,35
912,1/15,36
912,1/16,38
912,1/17,39
912,1/18,40
912,1/19,40
912,1/20,40
912,1/21,44
912,1/22,48
912,1/23,50
912,1/24,52
913,1/05,17
913,1/06,20
913,1/07,20
913,1/08,24
913,1/09,27
913,1/10,31
913,1/11,32
913,1/12,37
913,1/13,40
913,1/14,40
913,1/15,38
913,1/16,36
913,1/17,35
913,1/18,34
913,1/19,34
913,1/20,34
913,1/21,32
913,1/22,31
913,1/23,31
913,1/24,31
914,1/05,46
914,1/06,51
914,1/07,60
914,1/08,75
914,1/09,74
914,1/10,62
914,1/11,56
914,1/12,47
914,1/13,26
914,1/14,25
914,1/15,21
914,1/16,19
914,1/17,18
914,1/18,18
914,1/19,18
914,1/20,17
914,1/21,17
914,1/22,17
914,1/23,17
914,1/24,17
916,1/05,33
916,1/06,36
916,1/07,36
916,1/08,43
916,1/09,44
916,1/10,48
916,1/11,45
916,1/12,38
916,1/13,39
916,1/14,32
916,1/15,29
916,1/16,24
916,1/17,20
916,1/18,21
916,1/19,21
916,1/20,21
916,1/21,18
916,1/22,17
916,1/23,17
916,1/24,17
917,1/05,65
917,1/06,75
917,1/07,85
917,1/08,102
917,1/09,107
917,1/10,130
917,1/11,142
917,1/12,169
917,1/13,176
917,1/14,178
917,1/15,156
917,1/16,142
917,1/17,128
917,1/18,120
917,1/19,120
917,1/20,114
917,1/21,105
917,1/22,102
917,1/23,101
917,1/24,101
918,1/05,14
918,1/06,13
918,1/07,14
918,1/08,16
918,1/09,15
918,1/10,24
918,1/11,32
918,1/12,33
918,1/13,35
918,1/14,39
918,1/15,42
918,1/16,39
918,1/17,33
918,1/18,32
918,1/19,29
918,1/20,28
918,1/21,26
918,1/22,25
918,1/23,24
918,1/24,23
919,1/05,42
919,1/06,52
919,1/07,57
919,1/08,92
919,1/09,100
919,1/10,131
919,1/11,149
919,1/12,192
919,1/13,206
919,1/14,194
919,1/15,183
919,1/16,164
919,1/17,153
919,1/18,150
919,1/19,148
919,1/20,144
919,1/21,135
919,1/22,129
919,1/23,126
919,1/24,126
920,1/05,32
920,1/06,33
920,1/07,37
920,1/08,51
920,1/09,52
920,1/10,73
920,1/11,93
920,1/12,104
920,1/13,103
920,1/14,101
920,1/15,90
920,1/16,86
920,1/17,83
920,1/18,81
920,1/19,80
920,1/20,78
920,1/21,75
920,1/22,73
920,1/23,73
920,1/24,72
921,1/05,2
921,1/06,2
921,1/07,2
921,1/08,9
921,1/09,11
921,1/10,19
921,1/11,29
921,1/12,39
921,1/13,34
921,1/14,36
921,1/15,32
921,1/16,30
921,1/17,30
921,1/18,29
921,1/19,29
921,1/20,29
921,1/21,26
921,1/22,26
921,1/23,26
921,1/24,26
922,1/05,18
922,1/06,19
922,1/07,19
922,1/08,28
922,1/09,31
922,1/10,39
922,1/11,48
922,1/12,74
922,1/13,79
922,1/14,76
922,1/15,69
922,1/16,62
922,1/17,55
922,1/18,53
922,1/19,52
922,1/20,46
922,1/21,46
922,1/22,45
922,1/23,44
922,1/24,44
923,1/05,22
923,1/06,28
923,1/07,28
923,1/08,38
923,1/09,38
923,1/10,50
923,1/11,60
923,1/12,70
923,1/13,68
923,1/14,71
923,1/15,59
923,1/16,49
923,1/17,47
923,1/18,46
923,1/19,45
923,1/20,42
923,1/21,37
923,1/22,35
923,1/23,34
923,1/24,34
924,1/05,20
924,1/06,23
924,1/07,24
924,1/08,32
924,1/09,32
924,1/10,40
924,1/11,43
924,1/12,65
924,1/13,69
924,1/14,61
924,1/15,55
924,1/16,47
924,1/17,43
924,1/18,42
924,1/19,41
924,1/20,39
924,1/21,37
924,1/22,37
924,1/23,37
924,1/24,37
925,1/05,9
925,1/06,9
925,1/07,10
925,1/08,15
925,1/09,19
925,1/10,25
925,1/11,32
925,1/12,34
925,1/13,38
925,1/14,32
925,1/15,31
925,1/16,30
925,1/17,29
925,1/18,29
925,1/19,28
925,1/20,29
925,1/21,27
925,1/22,27
925,1/23,26
925,1/24,26
926,1/05,15
926,1/06,18
926,1/07,20
926,1/08,22
926,1/09,26
926,1/10,30
926,1/11,33
926,1/12,46
926,1/13,38
926,1/14,34
926,1/15,27
926,1/16,24
926,1/17,25
926,1/18,25
926,1/19,25
926,1/20,26
926,1/21,24
926,1/22,23
926,1/23,22
926,1/24,22
927,1/05,11
927,1/06,13
927,1/07,13
927,1/08,21
927,1/09,22
927,1/10,25
927,1/11,28
927,1/12,38
927,1/13,41
927,1/14,40
927,1/15,48
927,1/16,46
927,1/17,42
927,1/18,39
927,1/19,38
927,1/20,37
927,1/21,32
927,1/22,26
927,1/23,24
927,1/24,22
928,1/05,8
928,1/06,8
928,1/07,9
928,1/08,11
928,1/09,15
928,1/10,18
928,1/11,24
928,1/12,26
928,1/13,29
928,1/14,27
928,1/15,22
928,1/16,20
928,1/17,21
928,1/18,17
928,1/19,17
928,1/20,15
928,1/21,14
928,1/22,13
928,1/23,11
928,1/24,11
929,1/05,3
929,1/06,5
929,1/07,5
929,1/08,4
929,1/09,4
929,1/10,4
929,1/11,6
929,1/12,7
929,1/13,4
929,1/14,6
929,1/15,7
929,1/16,5
929,1/17,4
929,1/18,4
929,1/19,4
929,1/20,4
929,1/21,4
929,1/22,4
929,1/23,4
929,1/24,4
930,1/05,24
930,1/06,24
930,1/07,29
930,1/08,34
930,1/09,39
930,1/10,49
930,1/11,56
930,1/12,72
930,1/13,93
930,1/14,97
930,1/15,100
930,1/16,92
930,1/17,84
930,1/18,86
930,1/19,85
930,1/20,82
930,1/21,80
930,1/22,75
930,1/23,74
930,1/24,74
932,1/05,15
932,1/06,14
932,1/07,15
932,1/08,17
932,1/09,20
932,1/10,25
932,1/11,30
932,1/12,43
932,1/13,43
932,1/14,45
932,1/15,39
932,1/16,38
932,1/17,37
932,1/18,36
932,1/19,35
932,1/20,33
932,1/21,30
932,1/22,30
932,1/23,30
932,1/24,30
933,1/05,1
933,1/06,0
933,1/07,0
933,1/08,0
933,1/09,0
933,1/10,0
933,1/11,0
933,1/12,0
933,1/13,0
933,1/14,0
933,1/15,0
933,1/16,0
933,1/17,0
933,1/18,0
933,1/19,0
933,1/20,0
933,1/21,0
933,1/22,0
933,1/23,0
933,1/24,0
935,1/05,2
935,1/06,3
935,1/07,4
935,1/08,6
935,1/09,6
935,1/10,9
935,1/11,11
935,1/12,14
935,1/13,14
935,1/14,16
935,1/15,13
935,1/16,12
935,1/17,11
935,1/18,11
935,1/19,11
935,1/20,11
935,1/21,10
935,1/22,9
935,1/23,9
935,1/24,8
936,1/05,7
936,1/06,8
936,1/07,11
936,1/08,14
936,1/09,15
936,1/10,16
936,1/11,18
936,1/12,30
936,1/13,33
936,1/14,31
936,1/15,30
936,1/16,26
936,1/17,25
936,1/18,23
936,1/19,23
936,1/20,19
936,1/21,19
936,1/22,17
936,1/23,16
936,1/24,16
940,1/05,7
940,1/06,8
940,1/07,8
940,1/08,12
940,1/09,10
940,1/10,13
940,1/11,16
940,1/12,33
940,1/13,31
940,1/14,26
940,1/15,25
940,1/16,19
940,1/17,18
940,1/18,19
940,1/19,16
940,1/20,16
940,1/21,15
940,1/22,15
940,1/23,14
940,1/24,13
943,1/05,4
943,1/06,4
943,1/07,4
943,1/08,5
943,1/09,5
943,1/10,4
943,1/11,5
943,1/12,6
943,1/13,6
943,1/14,9
943,1/15,8
943,1/16,8
943,1/17,8
943,1/18,8
943,1/19,8
943,1/20,8
943,1/21,8
943,1/22,8
943,1/23,7
943,1/24,7
944,1/05,5
944,1/06,5
944,1/07,6
944,1/08,7
944,1/09,7
944,1/10,11
944,1/11,12
944,1/12,13
944,1/13,15
944,1/14,17
944,1/15,18
944,1/16,16
944,1/17,17
944,1/18,17
944,1/19,17
944,1/20,17
944,1/21,17
944,1/22,17
944,1/23,15
944,1/24,15
945,1/05,21
945,1/06,27
945,1/07,28
945,1/08,37
945,1/09,46
945,1/10,50
945,1/11,56
945,1/12,78
945,1/13,85
945,1/14,78
945,1/15,67
945,1/16,55
945,1/17,46
945,1/18,46
945,1/19,44
945,1/20,43
945,1/21,39
945,1/22,35
945,1/23,34
945,1/24,34
946,1/05,9
946,1/06,11
946,1/07,12
946,1/08,14
946,1/09,14
946,1/10,18
946,1/11,21
946,1/12,31
946,1/13,39
946,1/14,37
946,1/15,37
946,1/16,31
946,1/17,30
946,1/18,28
946,1/19,29
946,1/20,27
946,1/21,23
946,1/22,20
946,1/23,20
946,1/24,18
947,1/05,7
947,1/06,8
947,1/07,10
947,1/08,15
947,1/09,23
947,1/10,29
947,1/11,40
947,1/12,51
947,1/13,58
947,1/14,65
947,1/15,53
947,1/16,35
947,1/17,30
947,1/18,31
947,1/19,27
947,1/20,25
947,1/21,19
947,1/22,15
947,1/23,14
947,1/24,13
948,1/05,17
948,1/06,18
948,1/07,18
948,1/08,24
948,1/09,27
948,1/10,33
948,1/11,35
948,1/12,51
948,1/13,43
948,1/14,35
948,1/15,26
948,1/16,24
948,1/17,21
948,1/18,21
948,1/19,19
948,1/20,16
948,1/21,14
948,1/22,13
948,1/23,13
948,1/24,12
949,1/05,5
949,1/06,6
949,1/07,7
949,1/08,8
949,1/09,10
949,1/10,9
949,1/11,13
949,1/12,19
949,1/13,25
949,1/14,26
949,1/15,25
949,1/16,23
949,1/17,22
949,1/18,21
949,1/19,20
949,1/20,18
949,1/21,17
949,1/22,17
949,1/23,16
949,1/24,16
950,1/05,5
950,1/06,5
950,1/07,5
950,1/08,6
950,1/09,8
950,1/10,7
950,1/11,10
950,1/12,12
950,1/13,12
950,1/14,13
950,1/15,14
950,1/16,11
950,1/17,11
950,1/18,10
950,1/19,10
950,1/20,8
950,1/21,8
950,1/22,8
950,1/23,7
950,1/24,7
951,1/05,5
951,1/06,7
951,1/07,8
951,1/08,10
951,1/09,13
951,1/10,15
951,1/11,18
951,1/12,30
951,1/13,29
951,1/14,28
951,1/15,27
951,1/16,23
951,1/17,23
951,1/18,21
951,1/19,20
951,1/20,18
951,1/21,18
951,1/22,15
951,1/23,14
951,1/24,14
952,1/05,7
952,1/06,6
952,1/07,7
952,1/08,8
952,1/09,8
952,1/10,9
952,1/11,9
952,1/12,8
952,1/13,8
952,1/14,9
952,1/15,9
952,1/16,9
952,1/17,8
952,1/18,8
952,1/19,8
952,1/20,9
952,1/21,8
952,1/22,7
952,1/23,6
952,1/24,6
953,1/05,10
953,1/06,10
953,1/07,10
953,1/08,13
953,1/09,13
953,1/10,14
953,1/11,17
953,1/12,18
953,1/13,19
953,1/14,23
953,1/15,20
953,1/16,20
953,1/17,19
953,1/18,17
953,1/19,17
953,1/20,17
953,1/21,16
953,1/22,15
953,1/23,14
953,1/24,13
954,1/05,4
954,1/06,5
954,1/07,5
954,1/08,6
954,1/09,6
954,1/10,8
954,1/11,9
954,1/12,8
954,1/13,8
954,1/14,10
954,1/15,12
954,1/16,11
954,1/17,10
954,1/18,10
954,1/19,9
954,1/20,9
954,1/21,8
954,1/22,8
954,1/23,8
954,1/24,8
955,1/05,5
955,1/06,6
955,1/07,8
955,1/08,8
955,1/09,9
955,1/10,12
955,1/11,16
955,1/12,20
955,1/13,22
955,1/14,21
955,1/15,21
955,1/16,19
955,1/17,16
955,1/18,15
955,1/19,15
955,1/20,12
955,1/21,11
955,1/22,13
955,1/23,12
955,1/24,11
958,1/05,14
958,1/06,12
958,1/07,11
958,1/08,14
958,1/09,16
958,1/10,16
958,1/11,16
958,1/12,28
958,1/13,30
958,1/14,33
958,1/15,26
958,1/16,23
958,1/17,21
958,1/18,19
958,1/19,19
958,1/20,22
958,1/21,19
958,1/22,16
958,1/23,15
958,1/24,15
959,1/05,8
959,1/06,10
959,1/07,10
959,1/08,16
959,1/09,20
959,1/10,19
959,1/11,23
959,1/12,31
959,1/13,24
959,1/14,23
959,1/15,22
959,1/16,22
959,1/17,22
959,1/18,22
959,1/19,19
959,1/20,16
959,1/21,14
959,1/22,14
959,1/23,13
959,1/24,13
961,1/05,6
961,1/06,7
961,1/07,9
961,1/08,11
961,1/09,14
961,1/10,19
961,1/11,22
961,1/12,32
961,1/13,26
961,1/14,24
961,1/15,21
961,1/16,19
961,1/17,19
961,1/18,18
961,1/19,17
961,1/20,17
961,1/21,15
961,1/22,13
961,1/23,12
961,1/24,11
962,1/05,13
962,1/06,17
962,1/07,15
962,1/08,24
962,1/09,25
962,1/10,29
962,1/11,34
962,1/12,50
962,1/13,52
962,1/14,50
962,1/15,39
962,1/16,38
962,1/17,33
962,1/18,31
962,1/19,31
962,1/20,29
962,1/21,28
962,1/22,25
962,1/23,23
962,1/24,23
963,1/05,10
963,1/06,12
963,1/07,16
963,1/08,25
963,1/09,31
963,1/10,40
963,1/11,42
963,1/12,58
963,1/13,64
963,1/14,66
963,1/15,63
963,1/16,59
963,1/17,61
963,1/18,58
963,1/19,54
963,1/20,46
963,1/21,39
963,1/22,34
963,1/23,27
963,1/24,26
964,1/05,9
964,1/06,12
964,1/07,9
964,1/08,15
964,1/09,15
964,1/10,17
964,1/11,17
964,1/12,24
964,1/13,23
964,1/14,21
964,1/15,21
964,1/16,20
964,1/17,19
964,1/18,19
964,1/19,19
964,1/20,18
964,1/21,14
964,1/22,12
964,1/23,12
964,1/24,12
965,1/05,7
965,1/06,8
965,1/07,8
965,1/08,11
965,1/09,10
965,1/10,15
965,1/11,19
965,1/12,19
965,1/13,19
965,1/14,22
965,1/15,21
965,1/16,18
965,1/17,16
965,1/18,16
965,1/19,15
965,1/20,15
965,1/21,13
965,1/22,12
965,1/23,12
965,1/24,12
966,1/05,6
966,1/06,8
966,1/07,7
966,1/08,14
966,1/09,15
966,1/10,22
966,1/11,22
966,1/12,29
966,1/13,31
966,1/14,34
966,1/15,32
966,1/16,29
966,1/17,28
966,1/18,28
966,1/19,27
966,1/20,26
966,1/21,24
966,1/22,21
966,1/23,20
966,1/24,20
967,1/05,14
967,1/06,16
967,1/07,16
967,1/08,20
967,1/09,17
967,1/10,22
967,1/11,27
967,1/12,31
967,1/13,29
967,1/14,29
967,1/15,25
967,1/16,20
967,1/17,17
967,1/18,15
967,1/19,14
967,1/20,15
967,1/21,14
967,1/22,14
967,1/23,12
967,1/24,11
968,1/05,14
968,1/06,18
968,1/07,18
968,1/08,20
968,1/09,27
968,1/10,32
968,1/11,37
968,1/12,50
968,1/13,53
968,1/14,59
968,1/15,54
968,1/16,30
968,1/17,25
968,1/18,21
968,1/19,21
968,1/20,19
968,1/21,17
968,1/22,16
968,1/23,14
968,1/24,14
969,1/05,18
969,1/06,18
969,1/07,20
969,1/08,26
969,1/09,27
969,1/10,32
969,1/11,35
969,1/12,42
969,1/13,42
969,1/14,30
969,1/15,23
969,1/16,19
969,1/17,19
969,1/18,17
969,1/19,16
969,1/20,14
969,1/21,14
969,1/22,13
969,1/23,12
969,1/24,12
970,1/05,10
970,1/06,11
970,1/07,14
970,1/08,18
970,1/09,21
970,1/10,22
970,1/11,25
970,1/12,41
970,1/13,42
970,1/14,36
970,1/15,28
970,1/16,25
970,1/17,23
970,1/18,23
970,1/19,23
970,1/20,22
970,1/21,22
970,1/22,18
970,1/23,16
970,1/24,16
971,1/05,7
971,1/06,7
971,1/07,7
971,1/08,11
971,1/09,10
971,1/10,14
971,1/11,17
971,1/12,24
971,1/13,29
971,1/14,20
971,1/15,20
971,1/16,18
971,1/17,17
971,1/18,17
971,1/19,18
971,1/20,16
971,1/21,14
971,1/22,13
971,1/23,12
971,1/24,12
973,1/05,0
973,1/06,1
973,1/07,2
973,1/08,5
973,1/09,6
973,1/10,7
973,1/11,8
973,1/12,9
973,1/13,12
973,1/14,9
973,1/15,10
973,1/16,11
973,1/17,10
973,1/18,9
973,1/19,9
973,1/20,9
973,1/21,8
973,1/22,8
973,1/23,8
973,1/24,8
974,1/05,17
974,1/06,25
974,1/07,27
974,1/08,50
974,1/09,59
974,1/10,67
974,1/11,78
974,1/12,107
974,1/13,115
974,1/14,118
974,1/15,119
974,1/16,120
974,1/17,115
974,1/18,112
974,1/19,111
974,1/20,108
974,1/21,106
974,1/22,100
974,1/23,97
974,1/24,95
975,1/05,15
975,1/06,16
975,1/07,13
975,1/08,13
975,1/09,12
975,1/10,13
975,1/11,16
975,1/12,17
975,1/13,18
975,1/14,19
975,1/15,16
975,1/16,13
975,1/17,13
975,1/18,13
975,1/19,13
975,1/20,12
975,1/21,12
975,1/22,12
975,1/23,12
975,1/24,12
977,1/05,9
977,1/06,9
977,1/07,9
977,1/08,12
977,1/09,11
977,1/10,12
977,1/11,12
977,1/12,13
977,1/13,13
977,1/14,13
977,1/15,13
977,1/16,12
977,1/17,12
977,1/18,12
977,1/19,12
977,1/20,12
977,1/21,11
977,1/22,11
977,1/23,11
977,1/24,11
978,1/05,5
978,1/06,11
978,1/07,11
978,1/08,16
978,1/09,18
978,1/10,19
978,1/11,21
978,1/12,24
978,1/13,23
978,1/14,18
978,1/15,16
978,1/16,16
978,1/17,14
978,1/18,14
978,1/19,14
978,1/20,14
978,1/21,12
978,1/22,10
978,1/23,10
978,1/24,10
979,1/05,15
979,1/06,15
979,1/07,17
979,1/08,23
979,1/09,23
979,1/10,23
979,1/11,26
979,1/12,35
979,1/13,32
979,1/14,30
979,1/15,27
979,1/16,25
979,1/17,24
979,1/18,24
979,1/19,24
979,1/20,24
979,1/21,24
979,1/22,24
979,1/23,24
979,1/24,24
980,1/05,11
980,1/06,12
980,1/07,13
980,1/08,17
980,1/09,16
980,1/10,22
980,1/11,26
980,1/12,36
980,1/13,39
980,1/14,41
980,1/15,38
980,1/16,34
980,1/17,30
980,1/18,28
980,1/19,27
980,1/20,28
980,1/21,27
980,1/22,23
980,1/23,17
980,1/24,16
981,1/05,5
981,1/06,6
981,1/07,6
981,1/08,9
981,1/09,10
981,1/10,12
981,1/11,15
981,1/12,20
981,1/13,21
981,1/14,21
981,1/15,18
981,1/16,16
981,1/17,16
981,1/18,16
981,1/19,15
981,1/20,14
981,1/21,14
981,1/22,12
981,1/23,12
981,1/24,12
982,1/05,7
982,1/06,7
982,1/07,7
982,1/08,9
982,1/09,9
982,1/10,9
982,1/11,11
982,1/12,11
982,1/13,13
982,1/14,15
982,1/15,14
982,1/16,13
982,1/17,13
982,1/18,13
982,1/19,12
982,1/20,10
982,1/21,10
982,1/22,9
982,1/23,9
982,1/24,8
983,1/05,0
983,1/06,0
983,1/07,0
983,1/08,2
983,1/09,3
983,1/10,3
983,1/11,3
983,1/12,3
983,1/13,4
983,1/14,4
983,1/15,4
983,1/16,4
983,1/17,5
983,1/18,5
983,1/19,5
983,1/20,5
983,1/21,6
983,1/22,6
983,1/23,6
983,1/24,6
984,1/05,0
984,1/06,0
984,1/07,0
984,1/08,0
984,1/09,0
984,1/10,0
984,1/11,0
984,1/12,1
984,1/13,1
984,1/14,1
984,1/15,1
984,1/16,1
984,1/17,1
984,1/18,1
984,1/19,1
984,1/20,1
984,1/21,1
984,1/22,1
984,1/23,1
984,1/24,1
985,1/05,5
985,1/06,5
985,1/07,6
985,1/08,7
985,1/09,7
985,1/10,9
985,1/11,10
985,1/12,11
985,1/13,11
985,1/14,13
985,1/15,13
985,1/16,14
985,1/17,13
